stem,gt_h,gt_w,lr_h,lr_w,gt_lag1_corr,degenerate
001548,256,256,128,128,0.937250,0
001549,256,256,128,128,0.917667,0
001550,256,256,128,128,0.948641,0
001551,256,256,128,128,0.952315,0
001552,256,256,128,128,0.911972,0
001553,256,256,128,128,0.980630,0
001554,256,256,128,128,0.981628,0
001555,256,256,128,128,0.979306,0
001556,256,256,128,128,0.988289,0
001557,256,256,128,128,0.778017,0
001558,256,256,128,128,0.731512,0
001559,256,256,128,128,0.755593,0
001560,256,256,128,128,0.984075,0
001561,256,256,128,128,0.960084,0
001562,256,256,128,128,0.967000,0
001563,256,256,128,128,0.966998,0
001564,256,256,128,128,0.997307,0
001565,256,256,128,128,0.981203,0
001566,256,256,128,128,0.981426,0
001567,256,256,128,128,0.983101,0
001568,256,256,128,128,0.943982,0
001569,256,256,128,128,0.818483,0
001570,256,256,128,128,0.832782,0
001571,256,256,128,128,0.848594,0
001572,256,256,128,128,0.736197,0
001573,256,256,128,128,0.900179,0
001574,256,256,128,128,0.899914,0
001575,256,256,128,128,0.877468,0
001576,256,256,128,128,0.956727,0
001577,256,256,128,128,0.987553,0
001578,256,256,128,128,0.977748,0
001579,256,256,128,128,0.988436,0
001580,256,256,128,128,0.998043,0
001581,256,256,128,128,0.995623,0
001582,256,256,128,128,0.995558,0
001583,256,256,128,128,0.995745,0
001584,256,256,128,128,0.848565,0
001585,256,256,128,128,0.905991,0
001586,256,256,128,128,0.919727,0
001587,256,256,128,128,0.920379,0
001588,256,256,128,128,0.984989,0
001589,256,256,128,128,0.877639,0
001590,256,256,128,128,0.860094,0
001591,256,256,128,128,0.861503,0
001592,256,256,128,128,0.928010,0
001593,256,256,128,128,0.944927,0
001594,256,256,128,128,0.978125,0
001595,256,256,128,128,0.977080,0
001596,256,256,128,128,0.974521,0
001597,256,256,128,128,0.981651,0
001598,256,256,128,128,0.980159,0
001599,256,256,128,128,0.982633,0
001600,256,256,128,128,0.614729,0
001601,256,256,128,128,0.779372,0
001602,256,256,128,128,0.787548,0
001603,256,256,128,128,0.773444,0
001604,256,256,128,128,0.972902,0
001605,256,256,128,128,0.717384,0
001606,256,256,128,128,0.723911,0
001607,256,256,128,128,0.723908,0
001608,256,256,128,128,0.982832,0
001609,256,256,128,128,0.982476,0
001610,256,256,128,128,0.982093,0
001611,256,256,128,128,0.981966,0
001612,256,256,128,128,0.998369,0
001613,256,256,128,128,0.907798,0
001614,256,256,128,128,0.923597,0
001615,256,256,128,128,0.922204,0
001616,256,256,128,128,0.978060,0
001617,256,256,128,128,0.994994,0
001618,256,256,128,128,0.993955,0
001619,256,256,128,128,0.994334,0
001620,256,256,128,128,0.960497,0
001621,256,256,128,128,0.986493,0
001622,256,256,128,128,0.982763,0
001623,256,256,128,128,0.987331,0
001624,256,256,128,128,0.887606,0
001625,256,256,128,128,0.951032,0
001626,256,256,128,128,0.952459,0
001627,256,256,128,128,0.950296,0
001628,256,256,128,128,0.987801,0
001629,256,256,128,128,0.979205,0
001630,256,256,128,128,0.979126,0
001631,256,256,128,128,0.979126,0
001632,256,256,128,128,0.932933,0
001633,256,256,128,128,0.979080,0
001634,256,256,128,128,0.979071,0
001635,256,256,128,128,0.990898,0
001636,256,256,128,128,0.930510,0
001637,256,256,128,128,0.916348,0
001638,256,256,128,128,0.864909,0
001639,256,256,128,128,0.883172,0
001640,256,256,128,128,0.914594,0
001641,256,256,128,128,0.933453,0
001642,256,256,128,128,0.922005,0
001643,256,256,128,128,0.952685,0
001644,256,256,128,128,0.987999,0
001645,256,256,128,128,0.992164,0
001646,256,256,128,128,0.992166,0
001647,256,256,128,128,0.991779,0
001648,256,256,128,128,0.954073,0
001649,256,256,128,128,0.972637,0
001650,256,256,128,128,0.972637,0
001651,256,256,128,128,0.973803,0
001652,256,256,128,128,0.995391,0
001653,256,256,128,128,0.979340,0
001654,256,256,128,128,0.984609,0
001655,256,256,128,128,0.983836,0
001656,256,256,128,128,0.990127,0
001657,256,256,128,128,0.982673,0
001658,256,256,128,128,0.981855,0
001659,256,256,128,128,0.982928,0
001660,256,256,128,128,0.988769,0
001661,256,256,128,128,0.998884,0
001662,256,256,128,128,0.998572,0
001663,256,256,128,128,0.998910,0
001664,256,256,128,128,0.908093,0
001665,256,256,128,128,0.958861,0
001666,256,256,128,128,0.962024,0
001667,256,256,128,128,0.963327,0
001668,256,256,128,128,0.956740,0
001669,256,256,128,128,0.697293,0
001670,256,256,128,128,0.699986,0
001671,256,256,128,128,0.703612,0
001672,256,256,128,128,0.983691,0
001673,256,256,128,128,0.978627,0
001674,256,256,128,128,0.971507,0
001675,256,256,128,128,0.974343,0
001676,256,256,128,128,0.910535,0
001677,256,256,128,128,0.974323,0
001678,256,256,128,128,0.968074,0
001679,256,256,128,128,0.922396,0
001680,256,256,128,128,0.985837,0
001681,256,256,128,128,0.997606,0
001682,256,256,128,128,0.997611,0
001683,256,256,128,128,0.997583,0
001684,256,256,128,128,0.962372,0
001685,256,256,128,128,0.998842,0
001686,256,256,128,128,0.998879,0
001687,256,256,128,128,0.998893,0
001688,256,256,128,128,0.968593,0
001689,256,256,128,128,0.980983,0
001690,256,256,128,128,0.978360,0
001691,256,256,128,128,0.977424,0
001692,256,256,128,128,0.988957,0
001693,256,256,128,128,0.960522,0
001694,256,256,128,128,0.958018,0
001695,256,256,128,128,0.952240,0
001696,256,256,128,128,0.985271,0
001697,256,256,128,128,0.927428,0
001698,256,256,128,128,0.864293,0
001699,256,256,128,128,0.871093,0
001700,256,256,128,128,0.991927,0
001701,256,256,128,128,0.979091,0
001702,256,256,128,128,0.977038,0
001703,256,256,128,128,0.972143,0
001704,256,256,128,128,0.966053,0
001705,256,256,128,128,0.998106,0
001706,256,256,128,128,0.998455,0
001707,256,256,128,128,0.998344,0
001708,256,256,128,128,0.984317,0
001709,256,256,128,128,0.950803,0
001710,256,256,128,128,0.961726,0
001711,256,256,128,128,0.966851,0
001712,256,256,128,128,0.984673,0
001713,256,256,128,128,0.981525,0
001714,256,256,128,128,0.982214,0
001715,256,256,128,128,0.981539,0
001716,256,256,128,128,0.946419,0
001717,256,256,128,128,0.989394,0
001718,256,256,128,128,0.989159,0
001719,256,256,128,128,0.989196,0
001720,256,256,128,128,0.998081,0
001721,256,256,128,128,0.963809,0
001722,256,256,128,128,0.959297,0
001723,256,256,128,128,0.964591,0
001724,256,256,128,128,0.946276,0
001725,256,256,128,128,0.929687,0
001726,256,256,128,128,0.945427,0
001727,256,256,128,128,0.938796,0
001728,256,256,128,128,0.950455,0
001729,256,256,128,128,0.682003,0
001730,256,256,128,128,0.710165,0
001731,256,256,128,128,0.709420,0
001732,256,256,128,128,0.997232,0
001733,256,256,128,128,0.996508,0
001734,256,256,128,128,0.992965,0
001735,256,256,128,128,0.994680,0
001736,256,256,128,128,0.978980,0
001737,256,256,128,128,0.978829,0
001738,256,256,128,128,0.980797,0
001739,256,256,128,128,0.978411,0
001740,256,256,128,128,0.937144,0
001741,256,256,128,128,0.980546,0
001742,256,256,128,128,0.982200,0
001743,256,256,128,128,0.980527,0
001744,256,256,128,128,0.794673,0
001745,256,256,128,128,0.842240,0
001746,256,256,128,128,0.842038,0
001747,256,256,128,128,0.838831,0
001748,256,256,128,128,0.896466,0
001749,256,256,128,128,0.987479,0
001750,256,256,128,128,0.982325,0
001751,256,256,128,128,0.988770,0
001752,256,256,128,128,0.894182,0
001753,256,256,128,128,0.942975,0
001754,256,256,128,128,0.931159,0
001755,256,256,128,128,0.930913,0
001756,256,256,128,128,0.959860,0
001757,256,256,128,128,0.991558,0
001758,256,256,128,128,0.991351,0
001759,256,256,128,128,0.991810,0
001760,256,256,128,128,0.997136,0
001761,256,256,128,128,0.936899,0
001762,256,256,128,128,0.923136,0
001763,256,256,128,128,0.949959,0
001764,256,256,128,128,0.868708,0
001765,256,256,128,128,0.976437,0
001766,256,256,128,128,0.974856,0
001767,256,256,128,128,0.978393,0
001768,256,256,128,128,0.979676,0
001769,256,256,128,128,0.954122,0
001770,256,256,128,128,0.949542,0
001771,256,256,128,128,0.943296,0
001772,256,256,128,128,0.881579,0
001773,256,256,128,128,0.941084,0
001774,256,256,128,128,0.940210,0
001775,256,256,128,128,0.936138,0
001776,256,256,128,128,0.827332,0
001777,256,256,128,128,0.920928,0
001778,256,256,128,128,0.914021,0
001779,256,256,128,128,0.906188,0
001780,256,256,128,128,0.925947,0
001781,256,256,128,128,0.657248,0
001782,256,256,128,128,0.713575,0
001783,256,256,128,128,0.709979,0
001784,256,256,128,128,0.939842,0
001785,256,256,128,128,0.971334,0
001786,256,256,128,128,0.971332,0
001787,256,256,128,128,0.971339,0
001788,256,256,128,128,0.966472,0
001789,256,256,128,128,0.883386,0
001790,256,256,128,128,0.892229,0
001791,256,256,128,128,0.888959,0
001792,256,256,128,128,0.810105,0
001793,256,256,128,128,0.924624,0
001794,256,256,128,128,0.925498,0
001795,256,256,128,128,0.923780,0
001796,256,256,128,128,0.925505,0
001797,256,256,128,128,0.994928,0
001798,256,256,128,128,0.981462,0
001799,256,256,128,128,0.994593,0
001800,256,256,128,128,0.994428,0
001801,256,256,128,128,0.998327,0
001802,256,256,128,128,0.998627,0
001803,256,256,128,128,0.998312,0
001804,256,256,128,128,0.979119,0
001805,256,256,128,128,0.951869,0
001806,256,256,128,128,0.953852,0
001807,256,256,128,128,0.955402,0
001808,256,256,128,128,0.971573,0
001809,256,256,128,128,0.983541,0
001810,256,256,128,128,0.975467,0
001811,256,256,128,128,0.972421,0
001812,256,256,128,128,0.963590,0
001813,256,256,128,128,0.957740,0
001814,256,256,128,128,0.954677,0
001815,256,256,128,128,0.959901,0
001816,256,256,128,128,0.982347,0
001817,256,256,128,128,0.993712,0
001818,256,256,128,128,0.994428,0
001819,256,256,128,128,0.994009,0
001820,256,256,128,128,0.947164,0
001821,256,256,128,128,0.861095,0
001822,256,256,128,128,0.831234,0
001823,256,256,128,128,0.874531,0
001824,256,256,128,128,0.980311,0
001825,256,256,128,128,0.989822,0
001826,256,256,128,128,0.982746,0
001827,256,256,128,128,0.918749,0
001828,256,256,128,128,0.988278,0
001829,256,256,128,128,0.958284,0
001830,256,256,128,128,0.956267,0
001831,256,256,128,128,0.952011,0
001832,256,256,128,128,0.794116,0
001833,256,256,128,128,0.953370,0
001834,256,256,128,128,0.952259,0
001835,256,256,128,128,0.944749,0
001836,256,256,128,128,0.764941,0
001837,256,256,128,128,0.926701,0
001838,256,256,128,128,0.926721,0
001839,256,256,128,128,0.900585,0
001840,256,256,128,128,0.960668,0
001841,256,256,128,128,0.984685,0
001842,256,256,128,128,0.985470,0
001843,256,256,128,128,0.984834,0
001844,256,256,128,128,0.983469,0
001845,256,256,128,128,0.920751,0
001846,256,256,128,128,0.909718,0
001847,256,256,128,128,0.918761,0
001848,256,256,128,128,0.856484,0
001849,256,256,128,128,0.976584,0
001850,256,256,128,128,0.976676,0
001851,256,256,128,128,0.986691,0
001852,256,256,128,128,0.979245,0
001853,256,256,128,128,0.990665,0
001854,256,256,128,128,0.992869,0
001855,256,256,128,128,0.992131,0
001856,256,256,128,128,0.989543,0
001857,256,256,128,128,0.998497,0
001858,256,256,128,128,0.998778,0
001859,256,256,128,128,0.998758,0
001860,256,256,128,128,0.997108,0
001861,256,256,128,128,0.984618,0
001862,256,256,128,128,0.981218,0
001863,256,256,128,128,0.983968,0
001864,256,256,128,128,0.880417,0
001865,256,256,128,128,0.992129,0
001866,256,256,128,128,0.993487,0
001867,256,256,128,128,0.992906,0
001868,256,256,128,128,0.984604,0
001869,256,256,128,128,0.992777,0
001870,256,256,128,128,0.991317,0
001871,256,256,128,128,0.992599,0
001872,256,256,128,128,0.706962,0
001873,256,256,128,128,0.781990,0
001874,256,256,128,128,0.781581,0
001875,256,256,128,128,0.760047,0
001876,256,256,128,128,0.989753,0
001877,256,256,128,128,0.997646,0
001878,256,256,128,128,0.997258,0
001879,256,256,128,128,0.997797,0
001880,256,256,128,128,0.981558,0
001881,256,256,128,128,0.967328,0
001882,256,256,128,128,0.969908,0
001883,256,256,128,128,0.969543,0
001884,256,256,128,128,0.954424,0
001885,256,256,128,128,0.975638,0
001886,256,256,128,128,0.979570,0
001887,256,256,128,128,0.978955,0
001888,256,256,128,128,0.934984,0
001889,256,256,128,128,0.997869,0
001890,256,256,128,128,0.997451,0
001891,256,256,128,128,0.997934,0
001892,256,256,128,128,0.968811,0
001893,256,256,128,128,0.929877,0
001894,256,256,128,128,0.935168,0
001895,256,256,128,128,0.945199,0
001896,256,256,128,128,0.998332,0
001897,256,256,128,128,0.945445,0
001898,256,256,128,128,0.941719,0
001899,256,256,128,128,0.945917,0
001900,256,256,128,128,0.990525,0
001901,256,256,128,128,0.998079,0
001902,256,256,128,128,0.996384,0
001903,256,256,128,128,0.998405,0
001904,256,256,128,128,0.990082,0
001905,256,256,128,128,0.990241,0
001906,256,256,128,128,0.991292,0
001907,256,256,128,128,0.991305,0
001908,256,256,128,128,0.795326,0
001909,256,256,128,128,0.971192,0
001910,256,256,128,128,0.959625,0
001911,256,256,128,128,0.972871,0
001912,256,256,128,128,0.892196,0
001913,256,256,128,128,0.899946,0
001914,256,256,128,128,0.899784,0
001915,256,256,128,128,0.894541,0
001916,256,256,128,128,0.736941,0
001917,256,256,128,128,0.922891,0
001918,256,256,128,128,0.911791,0
001919,256,256,128,128,0.940587,0
001920,256,256,128,128,0.978909,0
001921,256,256,128,128,0.980224,0
001922,256,256,128,128,0.981226,0
001923,256,256,128,128,0.981217,0
001924,256,256,128,128,0.982831,0
001925,256,256,128,128,0.457603,1
001926,256,256,128,128,0.309584,1
001927,256,256,128,128,0.454674,1
001928,256,256,128,128,0.947997,0
001929,256,256,128,128,0.883216,0
001930,256,256,128,128,0.883266,0
001931,256,256,128,128,0.879380,0
001932,256,256,128,128,0.956727,0
001933,256,256,128,128,0.967112,0
001934,256,256,128,128,0.961692,0
001935,256,256,128,128,0.967683,0
001936,256,256,128,128,0.949303,0
001937,256,256,128,128,0.910697,0
001938,256,256,128,128,0.927153,0
001939,256,256,128,128,0.926849,0
001940,256,256,128,128,0.808758,0
001941,256,256,128,128,0.840896,0
001942,256,256,128,128,0.841264,0
001943,256,256,128,128,0.832505,0
001944,256,256,128,128,0.964836,0
001945,256,256,128,128,0.963776,0
001946,256,256,128,128,0.967190,0
001947,256,256,128,128,0.956391,0
001948,256,256,128,128,0.925150,0
001949,256,256,128,128,0.990087,0
001950,256,256,128,128,0.988868,0
001951,256,256,128,128,0.988506,0
001952,256,256,128,128,0.927632,0
001953,256,256,128,128,0.925350,0
001954,256,256,128,128,0.925551,0
001955,256,256,128,128,0.958098,0
001956,256,256,128,128,0.764310,0
001957,256,256,128,128,0.982753,0
001958,256,256,128,128,0.988323,0
001959,256,256,128,128,0.985329,0
001960,256,256,128,128,0.987814,0
001961,256,256,128,128,0.995067,0
001962,256,256,128,128,0.991754,0
001963,256,256,128,128,0.994423,0
001964,256,256,128,128,0.950298,0
001965,256,256,128,128,0.987462,0
001966,256,256,128,128,0.987547,0
001967,256,256,128,128,0.989057,0
001968,256,256,128,128,0.998488,0
001969,256,256,128,128,0.981439,0
001970,256,256,128,128,0.980209,0
001971,256,256,128,128,0.982569,0
001972,256,256,128,128,0.834403,0
001973,256,256,128,128,0.930661,0
001974,256,256,128,128,0.932804,0
001975,256,256,128,128,0.939965,0
001976,256,256,128,128,0.849414,0
001977,256,256,128,128,0.435078,1
001978,256,256,128,128,0.423817,1
001979,256,256,128,128,0.419793,1
001980,256,256,128,128,0.974012,0
001981,256,256,128,128,0.970983,0
001982,256,256,128,128,0.973575,0
001983,256,256,128,128,0.968926,0
001984,256,256,128,128,0.995474,0
001985,256,256,128,128,0.996514,0
001986,256,256,128,128,0.997117,0
001987,256,256,128,128,0.996435,0
001988,256,256,128,128,0.987891,0
001989,256,256,128,128,0.999470,0
001990,256,256,128,128,0.999314,0
001991,256,256,128,128,0.999394,0
001992,256,256,128,128,0.952520,0
001993,256,256,128,128,0.942606,0
001994,256,256,128,128,0.951605,0
001995,256,256,128,128,0.950993,0
001996,256,256,128,128,0.974958,0
001997,256,256,128,128,0.968007,0
001998,256,256,128,128,0.972589,0
001999,256,256,128,128,0.970492,0
002000,256,256,128,128,0.910543,0
002001,256,256,128,128,0.972977,0
002002,256,256,128,128,0.976824,0
002003,256,256,128,128,0.976179,0
002004,256,256,128,128,0.985001,0
002005,256,256,128,128,0.732823,0
002006,256,256,128,128,0.700431,0
002007,256,256,128,128,0.732812,0
002008,256,256,128,128,0.928259,0
002009,256,256,128,128,0.995571,0
002010,256,256,128,128,0.996365,0
002011,256,256,128,128,0.996635,0
002012,256,256,128,128,0.968904,0
002013,256,256,128,128,0.992072,0
002014,256,256,128,128,0.991116,0
002015,256,256,128,128,0.989886,0
002016,256,256,128,128,0.983462,0
002017,256,256,128,128,0.922548,0
002018,256,256,128,128,0.910841,0
002019,256,256,128,128,0.915328,0
002020,256,256,128,128,0.970027,0
002021,256,256,128,128,0.973542,0
002022,256,256,128,128,0.965505,0
002023,256,256,128,128,0.974186,0
002024,256,256,128,128,0.861586,0
002025,256,256,128,128,0.912721,0
002026,256,256,128,128,0.927324,0
002027,256,256,128,128,0.945125,0
002028,256,256,128,128,0.876235,0
002029,256,256,128,128,0.956819,0
002030,256,256,128,128,0.928326,0
002031,256,256,128,128,0.947044,0
002032,256,256,128,128,0.891744,0
002033,256,256,128,128,0.849185,0
002034,256,256,128,128,0.847608,0
002035,256,256,128,128,0.855009,0
002036,256,256,128,128,0.998589,0
002037,256,256,128,128,0.968162,0
002038,256,256,128,128,0.961367,0
002039,256,256,128,128,0.969569,0
002040,256,256,128,128,0.899307,0
002041,256,256,128,128,0.657057,0
002042,256,256,128,128,0.663284,0
002043,256,256,128,128,0.657085,0
002044,256,256,128,128,0.948096,0
002045,256,256,128,128,0.819615,0
002046,256,256,128,128,0.820035,0
002047,256,256,128,128,0.824304,0
002048,256,256,128,128,0.940755,0
002049,256,256,128,128,0.973070,0
002050,256,256,128,128,0.970802,0
002051,256,256,128,128,0.967967,0
002052,256,256,128,128,0.982515,0
002053,256,256,128,128,0.876998,0
002054,256,256,128,128,0.889709,0
002055,256,256,128,128,0.891883,0
002056,256,256,128,128,0.968516,0
002057,256,256,128,128,0.980130,0
002058,256,256,128,128,0.981248,0
002059,256,256,128,128,0.981259,0
002060,256,256,128,128,0.939927,0
002061,256,256,128,128,0.975145,0
002062,256,256,128,128,0.971835,0
002063,256,256,128,128,0.975176,0
002064,256,256,128,128,0.958275,0
002065,256,256,128,128,0.931644,0
002066,256,256,128,128,0.933011,0
002067,256,256,128,128,0.931118,0
002068,256,256,128,128,0.949459,0
002069,256,256,128,128,0.986628,0
002070,256,256,128,128,0.986910,0
002071,256,256,128,128,0.985331,0
002072,256,256,128,128,0.828600,0
002073,256,256,128,128,0.851559,0
002074,256,256,128,128,0.850443,0
002075,256,256,128,128,0.838298,0
002076,256,256,128,128,0.986995,0
002077,256,256,128,128,0.908236,0
002078,256,256,128,128,0.905816,0
002079,256,256,128,128,0.907873,0
002080,256,256,128,128,0.925803,0
002081,256,256,128,128,0.975682,0
002082,256,256,128,128,0.972891,0
002083,256,256,128,128,0.977118,0
002084,256,256,128,128,0.991882,0
002085,256,256,128,128,0.892825,0
002086,256,256,128,128,0.903749,0
002087,256,256,128,128,0.903743,0
002088,256,256,128,128,0.943799,0
002089,256,256,128,128,0.997356,0
002090,256,256,128,128,0.997557,0
002091,256,256,128,128,0.997248,0
002092,256,256,128,128,0.913156,0
002093,256,256,128,128,0.994027,0
002094,256,256,128,128,0.991230,0
002095,256,256,128,128,0.994027,0
002096,256,256,128,128,0.846238,0
002097,256,256,128,128,0.985233,0
002098,256,256,128,128,0.987025,0
002099,256,256,128,128,0.984899,0
002100,256,256,128,128,0.967733,0
002101,256,256,128,128,0.992356,0
002102,256,256,128,128,0.992481,0
002103,256,256,128,128,0.989214,0
002104,256,256,128,128,0.994336,0
002105,256,256,128,128,0.974421,0
002106,256,256,128,128,0.966152,0
002107,256,256,128,128,0.965856,0
002108,256,256,128,128,0.965069,0
002109,256,256,128,128,0.942373,0
002110,256,256,128,128,0.941348,0
002111,256,256,128,128,0.942372,0
002112,256,256,128,128,0.986717,0
002113,256,256,128,128,0.992285,0
002114,256,256,128,128,0.992475,0
002115,256,256,128,128,0.991398,0
002116,256,256,128,128,0.995827,0
002117,256,256,128,128,0.913653,0
002118,256,256,128,128,0.911381,0
002119,256,256,128,128,0.892978,0
002120,256,256,128,128,0.973329,0
002121,256,256,128,128,0.976795,0
002122,256,256,128,128,0.976789,0
002123,256,256,128,128,0.979325,0
002124,256,256,128,128,0.810423,0
002125,256,256,128,128,0.811547,0
002126,256,256,128,128,0.813506,0
002127,256,256,128,128,0.812940,0
002128,256,256,128,128,0.947178,0
002129,256,256,128,128,0.713015,0
002130,256,256,128,128,0.792958,0
002131,256,256,128,128,0.749202,0
002132,256,256,128,128,0.968057,0
002133,256,256,128,128,0.813906,0
002134,256,256,128,128,0.813209,0
002135,256,256,128,128,0.823285,0
002136,256,256,128,128,0.916377,0
002137,256,256,128,128,0.988993,0
002138,256,256,128,128,0.988579,0
002139,256,256,128,128,0.988905,0
002140,256,256,128,128,0.951437,0
002141,256,256,128,128,0.909096,0
002142,256,256,128,128,0.908672,0
002143,256,256,128,128,0.977649,0
002144,256,256,128,128,0.977107,0
002145,256,256,128,128,0.735477,0
002146,256,256,128,128,0.734470,0
002147,256,256,128,128,0.741715,0
002148,256,256,128,128,0.996827,0
002149,256,256,128,128,0.996679,0
002150,256,256,128,128,0.996358,0
002151,256,256,128,128,0.996621,0
002152,256,256,128,128,0.962164,0
002153,256,256,128,128,0.935752,0
002154,256,256,128,128,0.932781,0
002155,256,256,128,128,0.924517,0
002156,256,256,128,128,0.965590,0
002157,256,256,128,128,0.987379,0
002158,256,256,128,128,0.985951,0
002159,256,256,128,128,0.987257,0
002160,256,256,128,128,0.929911,0
002161,256,256,128,128,0.894877,0
002162,256,256,128,128,0.910730,0
002163,256,256,128,128,0.926355,0
002164,256,256,128,128,0.955273,0
002165,256,256,128,128,0.991311,0
002166,256,256,128,128,0.990515,0
002167,256,256,128,128,0.991302,0
002168,256,256,128,128,0.995514,0
002169,256,256,128,128,0.995203,0
002170,256,256,128,128,0.996137,0
002171,256,256,128,128,0.996334,0
002172,256,256,128,128,0.988860,0
002173,256,256,128,128,0.972814,0
002174,256,256,128,128,0.974964,0
002175,256,256,128,128,0.978704,0
002176,256,256,128,128,0.965765,0
002177,256,256,128,128,0.840585,0
002178,256,256,128,128,0.838301,0
002179,256,256,128,128,0.840405,0
002180,256,256,128,128,0.949658,0
002181,256,256,128,128,0.974018,0
002182,256,256,128,128,0.972249,0
002183,256,256,128,128,0.976284,0
002184,256,256,128,128,0.944285,0
002185,256,256,128,128,0.998578,0
002186,256,256,128,128,0.998508,0
002187,256,256,128,128,0.998439,0
002188,256,256,128,128,0.965214,0
002189,256,256,128,128,0.971800,0
002190,256,256,128,128,0.964898,0
002191,256,256,128,128,0.971589,0
002192,256,256,128,128,0.985080,0
002193,256,256,128,128,0.989265,0
002194,256,256,128,128,0.987946,0
002195,256,256,128,128,0.989247,0
002196,256,256,128,128,0.945929,0
002197,256,256,128,128,0.966255,0
002198,256,256,128,128,0.969066,0
002199,256,256,128,128,0.966257,0
002200,256,256,128,128,0.945496,0
002201,256,256,128,128,0.860945,0
002202,256,256,128,128,0.860994,0
002203,256,256,128,128,0.861007,0
002204,256,256,128,128,0.940930,0
002205,256,256,128,128,0.894119,0
002206,256,256,128,128,0.894481,0
002207,256,256,128,128,0.895664,0
002208,256,256,128,128,0.789542,0
002209,256,256,128,128,0.813250,0
002210,256,256,128,128,0.824426,0
002211,256,256,128,128,0.821254,0
002212,256,256,128,128,0.655239,0
002213,256,256,128,128,0.879353,0
002214,256,256,128,128,0.899542,0
002215,256,256,128,128,0.886084,0
002216,256,256,128,128,0.897807,0
002217,256,256,128,128,0.974902,0
002218,256,256,128,128,0.974683,0
002219,256,256,128,128,0.957477,0
002220,256,256,128,128,0.996461,0
002221,256,256,128,128,0.998417,0
002222,256,256,128,128,0.998464,0
002223,256,256,128,128,0.998853,0
002224,256,256,128,128,0.859745,0
002225,256,256,128,128,0.841301,0
002226,256,256,128,128,0.840799,0
002227,256,256,128,128,0.841360,0
002228,256,256,128,128,0.785972,0
002229,256,256,128,128,0.996299,0
002230,256,256,128,128,0.997674,0
002231,256,256,128,128,0.995043,0
002232,256,256,128,128,0.985134,0
002233,256,256,128,128,0.947047,0
002234,256,256,128,128,0.946192,0
002235,256,256,128,128,0.946512,0
002236,256,256,128,128,0.895650,0
002237,256,256,128,128,0.954675,0
002238,256,256,128,128,0.942349,0
002239,256,256,128,128,0.924287,0
002240,256,256,128,128,0.975275,0
002241,256,256,128,128,0.953299,0
002242,256,256,128,128,0.953753,0
002243,256,256,128,128,0.953659,0
002244,256,256,128,128,0.695719,0
002245,256,256,128,128,0.938803,0
002246,256,256,128,128,0.959484,0
002247,256,256,128,128,0.942487,0
002248,256,256,128,128,0.866018,0
002249,256,256,128,128,0.979518,0
002250,256,256,128,128,0.977710,0
002251,256,256,128,128,0.960841,0
002252,256,256,128,128,0.974055,0
002253,256,256,128,128,0.977588,0
002254,256,256,128,128,0.979166,0
002255,256,256,128,128,0.977772,0
002256,256,256,128,128,0.933748,0
002257,256,256,128,128,0.837648,0
002258,256,256,128,128,0.837546,0
002259,256,256,128,128,0.834545,0
002260,256,256,128,128,0.858958,0
002261,256,256,128,128,0.996843,0
002262,256,256,128,128,0.996729,0
002263,256,256,128,128,0.996951,0
002264,256,256,128,128,0.764610,0
002265,256,256,128,128,0.910741,0
002266,256,256,128,128,0.899873,0
002267,256,256,128,128,0.907578,0
002268,256,256,128,128,0.983292,0
002269,256,256,128,128,0.985720,0
002270,256,256,128,128,0.985047,0
002271,256,256,128,128,0.985041,0
002272,256,256,128,128,0.977970,0
002273,256,256,128,128,0.980054,0
002274,256,256,128,128,0.980006,0
002275,256,256,128,128,0.979994,0
002276,256,256,128,128,0.979778,0
002277,256,256,128,128,0.957908,0
002278,256,256,128,128,0.970952,0
002279,256,256,128,128,0.973814,0
002280,256,256,128,128,0.991510,0
002281,256,256,128,128,0.971731,0
002282,256,256,128,128,0.973055,0
002283,256,256,128,128,0.972503,0
002284,256,256,128,128,0.905615,0
002285,256,256,128,128,0.837943,0
002286,256,256,128,128,0.854242,0
002287,256,256,128,128,0.849616,0
002288,256,256,128,128,0.992307,0
002289,256,256,128,128,0.991335,0
002290,256,256,128,128,0.992033,0
002291,256,256,128,128,0.991994,0
002292,256,256,128,128,0.988447,0
002293,256,256,128,128,0.888130,0
002294,256,256,128,128,0.880264,0
002295,256,256,128,128,0.896687,0
002296,256,256,128,128,0.925732,0
002297,256,256,128,128,0.908093,0
002298,256,256,128,128,0.909519,0
002299,256,256,128,128,0.895278,0
002300,256,256,128,128,0.943785,0
002301,256,256,128,128,0.995472,0
002302,256,256,128,128,0.995539,0
002303,256,256,128,128,0.994614,0
002304,256,256,128,128,0.934351,0
002305,256,256,128,128,0.948794,0
002306,256,256,128,128,0.962424,0
002307,256,256,128,128,0.950775,0
002308,256,256,128,128,0.979641,0
002309,256,256,128,128,0.987893,0
002310,256,256,128,128,0.987078,0
002311,256,256,128,128,0.987486,0
002312,256,256,128,128,0.996225,0
002313,256,256,128,128,0.978275,0
002314,256,256,128,128,0.984531,0
002315,256,256,128,128,0.978185,0
002316,256,256,128,128,0.983867,0
002317,256,256,128,128,0.675075,0
002318,256,256,128,128,0.680290,0
002319,256,256,128,128,0.680329,0
002320,256,256,128,128,0.960389,0
002321,256,256,128,128,0.972385,0
002322,256,256,128,128,0.972388,0
